51009A	29975	469	263	55.077895	36.7048825	0
507C3E	6897.5	254	345	55.2385285714286	37.1589971428571	-640
507C3E	6725	241	345	55.25716	37.15027	-576
51009A	30000	471	262	55.06087	36.491045	0
51009A	30000	471.5	262	55.04737	36.32155	0
51009A	29975	473	262	55.03661	36.18832	0
51009A	30000	474	262	55.03661	36.18832	0
42457A	8977.34375	232	351	55.1523233333333	37.2126433333333	53.3333333333333
06A153	38050	NA	NA	54.69548	36.65451	NA
06A153	38062.5	NA	NA	54.7202	36.64149	NA
42457A	8140	228	351	55.230255	37.18971	-928
42457A	7490.90909090909	227	351	55.252772	37.183102	-1834.66666666667
4245A4	36000	442	294	54.6099633333333	37.3173533333333	192
4245A4	36000	443	288	54.62011	37.26637	-64
4245A4	35975	442	288	54.6380533333333	37.1703633333333	0
4245A4	35988.8888888889	441	288	54.6579975	37.0623625	0
4245A4	35975	440	288	54.6668266666667	37.01351	0
4245A4	35982.6923076923	438	288	54.681748	36.93141	42.6666666666667
4245A4	35997.5	438	288	54.69588	36.8535566666667	21.3333333333333
